,Ids,Prediction
11512,88743,[-3915126.98497505]
11513,52503,[5651.31377376]
11514,37047,[-29816.40399744]
11515,24731,[-20913.39989143]
11516,29969,[410154.52666496]
11517,53409,[-3792.40389151]
11518,26350,[-25105.84249484]
11519,90114,[14306.9390216]
11520,86894,[-8874.4950811]
11521,95263,[-5034596.54677891]
11522,44174,[615899.04083454]
11523,64067,[359238.04357536]
11524,72401,[-2623.22515791]
11525,84084,[2089440.62879608]
11526,37745,[-12629.28948769]
11527,32785,[101636.80106213]
11528,55923,[62901.78384609]
11529,94712,[8005.44637448]
11530,92156,[12308.82699792]
11531,49046,[1871623.09482603]
11532,70447,[16215.39053162]
11533,46607,[15076.63506807]
11534,45106,[-7196686.72310721]
11535,78519,[10233.94363174]
11536,76286,[171324.12108962]
11537,22743,[445224.72821041]
11538,22435,[260718.54392706]
11539,81922,[643560.00774105]
11540,32310,[126725.52457447]
11541,62204,[36586.5471032]
11542,43977,[608829.13629481]
11543,71603,[-28973.32863245]
11544,75939,[25802.84389548]
11545,52520,[-24737.13545259]
11546,80419,[-1410.76831136]
11547,26745,[600497.03209482]
11548,56969,[6931.91917903]
11549,48649,[-26547.70496366]
11550,52074,[-10385.7266876]
11551,80514,[-7557.90445098]
11552,44678,[-9318.49741888]
11553,87873,[584032.01292272]
11554,56104,[203143.59239922]
11555,70038,[-8675.57191508]
11556,32459,[20156.04883316]
11557,52535,[3670.06948825]
11558,40845,[-19208.59681411]
11559,54368,[3524.69340222]
11560,77040,[7793.0555493]
11561,92158,[18669.42896215]
11562,92927,[-8625.10283887]
11563,99404,[12965.02672864]
11564,96296,[-1914.93539851]
11565,30427,[4111.05572832]
11566,25715,[24137.11534987]
11567,34205,[-19846.87647642]
11568,22073,[3366491.07106883]
11569,40134,[-2.05960281]
11570,82571,[-13036911.81294431]
11571,90038,[5857.69891366]
11572,92722,[-266167.70162285]
11573,37715,[21879.23054359]
11574,34325,[-2467794.91965824]
11575,84746,[-8557.56372104]
11576,59158,[-27721.21659964]
11577,79429,[2981.17437741]
11578,95795,[3222742.75666044]
11579,24586,[13044.49021764]
11580,88678,[295829.26034159]
11581,79532,[8479.72158253]
11582,76589,[847474.29377833]
11583,80345,[-11227.38252957]
11584,31465,[49905.26150264]
11585,92051,[5415.07882228]
11586,27323,[-29805.97085843]
11587,46178,[12783.58408098]
11588,88979,[4634.63213412]
11589,36537,[30144.96223522]
11590,41962,[-156303.77435313]
11591,51896,[-6625.20806907]
11592,86187,[3935.53020917]
11593,81596,[143386.31741553]
11594,99678,[15261.6214421]
11595,97441,[-18740.82739585]
11596,36852,[-284814.40460993]
11597,98248,[13726.22184485]
11598,42213,[-19859.90109438]
11599,96952,[25087.69731917]
11600,74363,[484726.34697902]
11601,73213,[6684.88128395]
11602,55361,[-2566587.79037803]
11603,91062,[-4896.05801206]
11604,54216,[-35289.40321651]
11605,65442,[-7808.4224543]
11606,24785,[-213438.57725956]
11607,44250,[-7926.72755606]
11608,62501,[23201.35540255]
11609,50529,[-339395.44306643]
11610,43395,[9794.59950406]
11611,37228,[931.22556694]
11612,96635,[-215501.40366875]
11613,60021,[19309.91486446]
11614,91709,[198414.57742411]
11615,27090,[19662.90301184]
11616,79041,[13673.93059185]
11617,60847,[787.6092488]
11618,76957,[-56810.87498316]
11619,68027,[9091420.4645535]
11620,67533,[-3652658.87253226]
11621,90039,[1992619.19179916]
11622,51060,[-19765405.20627363]
11623,85971,[8017.40223431]
11624,29109,[2055461.57574018]
11625,82824,[90298.52916467]
11626,38694,[632095.57877416]
11627,44095,[3494007.77057962]
11628,88275,[362110.26607323]
11629,20400,[-4751.99245148]
11630,87300,[47226.10980807]
11631,82181,[-3652.76175098]
11632,29788,[-6467.55263641]
11633,26181,[-7308.32646375]
11634,66299,[-323306.87989794]
11635,28768,[-20921.14970893]
11636,77029,[-5663.16818752]
11637,24297,[5775.03574006]
11638,90261,[8436.08227331]
11639,48389,[19818.66180066]
11640,64665,[17891.12549125]
11641,70545,[2424.01500535]
11642,53624,[1860204.41027782]
11643,78399,[-25626.11296151]
11644,69830,[7260.55041378]
11645,66796,[7070.3295161]
11646,29832,[830315.45249239]
11647,43666,[226722.79391754]
11648,42758,[-16805.23884304]
11649,91414,[-5961.69994969]
11650,68875,[61637.43534563]
11651,35219,[-21117.3953853]
11652,33513,[-16040.58162226]
11653,80520,[127161.2859222]
11654,78182,[6869.29097774]
11655,35873,[-19391.80035857]
11656,64122,[-6408.00961253]
11657,39106,[-509.13356322]
11658,93648,[-5999.78409476]
11659,94764,[22123.00669096]
11660,32794,[-22340.30149451]
11661,91045,[8326.38364368]
11662,48298,[-546077.80846796]
11663,45687,[-22108.37360651]
11664,70965,[6090.23485934]
11665,31533,[28889.05893462]
11666,99287,[13372.48984479]
11667,50557,[-1050134.56928425]
11668,63026,[23245.10659105]
11669,82079,[2028469.99256778]
11670,64341,[-16588215.65403402]
11671,71206,[-39775140.87769412]
11672,79639,[16972.92589425]
11673,81051,[7703.30390409]
11674,76966,[333354.94270995]
11675,72671,[-7510.97964759]
11676,46796,[6219.93231641]
11677,83805,[-747820.86843779]
11678,36871,[19621.83550208]
11679,67833,[-2057463.78300216]
11680,69480,[9463.16947852]
11681,74820,[-2330.68034905]
11682,51055,[5060.091608]
11683,93919,[916924.60037741]
11684,58129,[-597097.06175962]
11685,36233,[112528.73309786]
11686,33858,[-430051.87730659]
11687,38409,[-5761.71478613]
11688,73100,[-138473.8029178]
11689,65652,[-20337.51120327]
11690,91046,[12694.62436093]
11691,77305,[3403.45084621]
11692,40785,[-4182.42429466]
11693,37801,[23357.87865519]
11694,57064,[46379.19433414]
11695,72902,[-556903.95064171]
11696,93288,[-127935.50612421]
11697,69893,[-17434.57561391]
11698,69810,[15431.55611286]
11699,59781,[-19543.05987359]
11700,22933,[338663.76964144]
11701,67997,[-1490.38977137]
11702,28277,[-20354.90658301]
11703,40026,[-687.04664971]
11704,24296,[-23748.08437058]
11705,88775,[16850.1667253]
11706,90551,[-299239.0015519]
11707,23103,[-23802.27536452]
11708,52766,[14335.62551411]
11709,70992,[16821.31471978]
11710,36908,[-12737.33536331]
11711,43994,[4720.99276771]
11712,44846,[16417.18751707]
11713,78396,[-119963.31302208]
11714,67545,[3244560.62729657]
11715,46353,[286283.26820947]
11716,71196,[-244644.98039383]
11717,94309,[-14865.18464893]
11718,52047,[-7612288.91308256]
11719,57917,[-46918.23092679]
11720,57157,[9935.17043347]
11721,28791,[7552.59316812]
11722,78921,[5705.37086274]
11723,66942,[3127.22375095]
11724,22218,[293463.95455862]
11725,73913,[-1026.7278526]
11726,56879,[-241990.99731804]
11727,83066,[-58706.58664869]
11728,82937,[-542651.44630371]
11729,92706,[-11251.8769228]
11730,82012,[-2303.61521307]
11731,42256,[11896.7990548]
11732,28471,[27003.61007613]
11733,72251,[-3162.66676479]
11734,39736,[2609888.77331924]
11735,30957,[8963.17164377]
11736,77905,[-6906.90877778]
11737,69580,[-93024.79524924]
11738,63633,[23513.81795183]
11739,27134,[5243.6761818]
11740,49626,[27371.90116481]
11741,79857,[-5821.13719286]
11742,37253,[1084.06140594]
11743,74465,[-15239.31920036]
11744,62091,[6991.60835907]
11745,64064,[7260.27208275]
11746,60757,[-5421390.93895395]
11747,28476,[-77970.68662764]
11748,97841,[-27030.05671048]
11749,62776,[-12418.51277774]
11750,84121,[8620.90236333]
11751,84394,[12527.97802842]
11752,70449,[8220.40865029]
11753,23934,[-22267.76070112]
11754,36136,[34613.31858714]
11755,66248,[387838.20057092]
11756,29110,[8386.79961792]
11757,41677,[18757.54695958]
11758,45762,[-11847.09047252]
11759,62025,[-8694.80808681]
11760,95911,[-8947.74609591]
11761,75218,[-5410.68264847]
11762,89465,[-954715.60882271]
11763,78986,[9643.50036975]
11764,70492,[-2369312.09541738]
11765,40843,[1055438.21141525]
11766,26780,[-269758.3474951]
11767,24567,[336937.33267602]
11768,73222,[13998.0050847]
11769,62405,[18704.84723716]
11770,39919,[4424890.94539255]
11771,70841,[-408.34546693]
11772,35808,[-19021.22677875]
11773,28042,[-221345.81262988]
11774,40364,[-65652.34500251]
11775,28593,[-44722.80726886]
11776,56789,[563739.64996506]
11777,93399,[-749900.58452662]
11778,95105,[14426.75141134]
11779,96133,[4007.56497921]
11780,73683,[-2399.28656823]
11781,54415,[-58652.00317173]
11782,64242,[-1927177.00593461]
11783,61553,[-5662.57052839]
11784,27482,[-11933.67126818]
11785,74926,[-15353.2886108]
11786,59207,[-385549.71238796]
11787,72717,[2090.83779631]
11788,92353,[-16276.71321285]
11789,67054,[-1062259.43646835]
11790,44169,[-1270.4762047]
11791,56818,[-30870.57015157]
11792,79227,[235003.42345342]
11793,29034,[-23641.70014904]
11794,77983,[-1470969.96828337]
11795,30450,[-76041.67069819]
11796,87833,[26693.62613134]
11797,85883,[99410.68972114]
11798,45927,[-18683.34774722]
11799,47171,[359859.0370447]
11800,41152,[28956.77544185]
11801,54174,[-126020.24732162]
11802,96337,[-14417.75348896]
11803,42904,[-5675737.50794803]
11804,32231,[-17704.20664399]
11805,29404,[533882.1654409]
11806,87079,[5965.10492111]
11807,47326,[166213.72458371]
11808,80146,[180026.98220201]
11809,96255,[-1512.86625617]
11810,70108,[21237.20835497]
11811,33478,[1996644.9502154]
11812,20862,[-18369.59226103]
11813,62047,[-27258.46824337]
11814,94033,[-7370.16530923]
11815,78782,[-785806.9720552]
11816,42989,[-12940.04988444]
11817,70209,[-5305129.00287456]
11818,65283,[19282.49879208]
11819,73616,[19073.35348375]
11820,32213,[-171729.61640994]
11821,45728,[-576465.02587134]
11822,82683,[110048.72285124]
11823,53434,[-19179.58553648]
11824,31992,[-15764.47122937]
11825,98202,[2319.68833021]
11826,39857,[1418799.24630949]
11827,95131,[-12363.83660676]
11828,91914,[138735.44832549]
11829,55532,[14935.91888823]
11830,64743,[91940.4148706]
11831,54301,[4284190.36122141]
11832,62027,[28287.79305031]
11833,37950,[9130.49381016]
11834,87824,[78817.63893622]
11835,77937,[12448.62997291]
11836,35168,[114656.70186114]
11837,32282,[-451648.8291028]
11838,79316,[-115056.84738032]
11839,94410,[-1344393.18428133]
11840,58186,[-3398023.24863006]
11841,31291,[-6306.87084883]
11842,41185,[-190553.08301334]
11843,83685,[-38318.52758227]
11844,97142,[-48584.07760915]
11845,65566,[137023.68325845]
11846,37320,[298427.96518221]
11847,51604,[508086.76034269]
11848,28609,[-32626.28448023]
11849,65857,[8624.9941845]
11850,87717,[-149779.14699545]
11851,95616,[1369.00925453]
11852,87896,[11333.00274718]
11853,49943,[2735.36965042]
11854,44921,[904768.13396422]
11855,70242,[2205211.65173296]
11856,82350,[12233.56596152]
11857,71744,[-276761.85330162]
11858,88615,[-956062.11580614]
11859,93343,[-397888.13804281]
11860,31464,[-2557.42969068]
11861,34892,[-5726.25836314]
11862,21319,[731095.65977097]
11863,25255,[10894.07354409]
11864,97279,[28225.90475695]
11865,50972,[-4126.67476734]
11866,75309,[3658.99688999]
11867,74564,[12715.79466022]
11868,76575,[-13258.54119536]
11869,47699,[-10395.83835139]
11870,69034,[192003.74896193]
11871,87052,[358787.51881671]
11872,81512,[3288.46625105]
11873,75987,[-56208.87436628]
11874,64708,[18130.46949894]
11875,25259,[54827.86769406]
11876,80569,[336.59241014]
11877,31283,[88.52464431]
11878,54888,[15915.18174137]
11879,29145,[-74315.49121359]
11880,79637,[17755.45790997]
11881,97554,[55124.45498738]
11882,84028,[-8570.01971275]
11883,40243,[-12065.94963846]
11884,61927,[-18883.43423715]
11885,50212,[-74554.87937129]
11886,36469,[182529.59295353]
11887,39817,[2137.91917598]
11888,72418,[-57126.13235308]
11889,88406,[-1868250.5836677]
11890,55332,[-10322.85701338]
11891,34594,[10301.70821129]
11892,24647,[7250.32970786]
11893,61563,[8309.76037328]
11894,67864,[-7170.28050093]
11895,83913,[-38826.44278301]
11896,64661,[-5630.14468325]
11897,75047,[15368.60323828]
11898,85238,[-8049.5869172]
11899,80925,[-39004.10196137]
11900,21379,[10212.68346289]
11901,63545,[7434.840536]
11902,41467,[40632.91410771]
11903,30870,[752296.50024162]
11904,46962,[10830.92479203]
11905,97676,[-892409.90789973]
11906,63779,[282163.54393205]
11907,94546,[-214067.30181965]
11908,54331,[-34587.96027881]
11909,84108,[378356.1731498]
11910,65242,[-401834.22332489]
11911,92429,[-561680.97995677]
11912,78685,[-56296.31446348]
11913,68375,[-9725558.01003181]
11914,91686,[281.66527761]
11915,77355,[-9069.16556837]
11916,93032,[832183.79833521]
11917,26793,[27092.31753369]
11918,22902,[-11631.56184982]
11919,98430,[-12995.25599053]
11920,34681,[-35903.00916773]
11921,68844,[344900.7803206]
11922,81981,[-449593.35646248]
11923,25238,[15757.54112704]
11924,52036,[490138.12741572]
11925,39831,[2965.98216622]
11926,77473,[-11003.39469579]
11927,67429,[9069.35983942]
11928,24444,[3131475.76514936]
11929,40608,[-51.53125173]
11930,79886,[18152.83478623]
11931,22917,[11004.48141259]
11932,25290,[191811.80184624]
11933,69291,[-15051.72330979]
11934,81272,[2185458.398339]
11935,88003,[-4435.9569187]
11936,83367,[-740.60389266]
11937,75217,[33286.62860651]
11938,74725,[341860.508263]
11939,25605,[15139.81252624]
11940,85269,[1488099.09902969]
11941,81781,[3934.86714927]
11942,55521,[-20033.94523121]
11943,86820,[2911146.42730066]
11944,62385,[-8238.28688258]
11945,86255,[-20563.91205811]
11946,95856,[14515.48335869]
11947,59118,[-12002.15146762]
11948,72907,[4051234.27427761]
11949,21725,[-3537858.6266263]
11950,62291,[-43225.50259005]
11951,69233,[-39936.47139404]
11952,25814,[-970697.94433946]
11953,42088,[-353304.99822108]
11954,36280,[-39767.63404832]
11955,37335,[6009.60841641]
11956,49525,[6860.8381875]
11957,85405,[42327.89218966]
11958,85877,[12104.99010223]
11959,63752,[-963410.95354635]
11960,98244,[-101720.68713332]
11961,34570,[-699765.68369131]
11962,98307,[-1895712.23400665]
11963,24047,[-2635.13952366]
11964,45856,[595874.64136722]
11965,97023,[4805.45426168]
11966,30812,[5523.37870085]
11967,35437,[-2202685.40157076]
11968,48434,[5294.4037098]
11969,44647,[-634607.60057268]
11970,97337,[-8464.53892098]
11971,61059,[8943.14013466]
11972,65055,[-1218.20843529]
11973,92265,[326643.73137694]
11974,32982,[-19441.66713296]
11975,69092,[-10272.21407192]
11976,39777,[125665.36766011]
11977,86721,[-12129.11212076]
11978,67857,[9437.88646075]
11979,91349,[19064.02305113]
11980,93783,[-1040014.68233932]
11981,77181,[273445.4898422]
11982,85021,[7124.47227341]
11983,94153,[-1059594.8233907]
11984,98182,[-111780.430678]
11985,76081,[115465.51570666]
11986,81861,[155853.45352303]
11987,97537,[-33183.39172872]
11988,42093,[-3142649.02668648]
11989,26952,[-3373911.49539024]
11990,28469,[-279046.07614076]
11991,95748,[-4838903.11757724]
11992,34784,[-22097.22549775]
11993,24467,[65218.23929686]
11994,98073,[-164925.86184887]
11995,66708,[-20496.59230141]
11996,67004,[425896.53409791]
11997,42558,[-11412.63478568]
11998,70645,[-533563.70204471]
11999,45790,[9304729.82197003]
12000,74065,[-773850.82583376]
12001,29207,[-4269897.06987049]
12002,79379,[-6800.38241474]
12003,27436,[144074.13309049]
12004,51843,[355022.72291364]
12005,42364,[3249144.05956614]
12006,53088,[389564.80226116]
12007,67680,[58.37438886]
12008,62132,[-232.70021774]
12009,80413,[-2449.3037759]
12010,94638,[-5188.59763619]
12011,86725,[5023144.89872419]
12012,67026,[-5107.99915861]
12013,20850,[506829.85320723]
12014,61463,[-2749087.53832777]
12015,29009,[-17551.54277964]
12016,37968,[-67069.62268079]
12017,23745,[13015.07161874]
12018,37626,[-11051.22531356]
12019,39397,[-1410.43635107]
12020,89271,[-164362.32420553]
12021,85964,[18717.13923742]
12022,86754,[-17245.35833013]
12023,57048,[-86725.80491357]
12024,56730,[-233454.45766458]
12025,58246,[70219.14668709]
12026,29935,[-22249.41162834]
12027,78266,[-315819.61623671]
12028,59226,[3657.10310547]
12029,26578,[-18517.05980866]
12030,42829,[684675.43323473]
12031,54458,[-14772.32437214]
12032,30125,[8285.6169303]
12033,26304,[-5430372.70100743]
12034,47117,[-4270.2443848]
12035,21255,[-127667.82568836]
12036,97849,[-50563.65570795]
12037,64424,[-313679.83291999]
12038,44207,[17284.4772739]
12039,45864,[237792.84261391]
12040,53193,[2047.55732069]
12041,29189,[190245.71326235]
12042,73614,[489590.73837345]
12043,87308,[-167811.98749538]
12044,93062,[-8259.89207385]
12045,53431,[-4179.40476788]
12046,39208,[-22272.34280771]
12047,38774,[2492.46289938]
12048,49080,[8680.29659607]
12049,65692,[2361845.76885831]
12050,64187,[-31147.72949375]
12051,45582,[12947.27703329]
12052,88336,[317.11934861]
12053,80123,[-4716.69766776]
12054,77760,[-40201.17693957]
12055,22130,[-30043.62419251]
12056,36973,[36692.60907769]
12057,27038,[-3843.45944287]
12058,36636,[-27890.58267052]
12059,26531,[7469.13031633]
12060,55039,[1968.2642459]
12061,76868,[-2822.1349735]
12062,93528,[-1290857.13866181]
12063,96373,[-72164.61592425]
12064,20827,[-21772.92260299]
12065,99582,[2158569.05537068]
12066,22310,[-2755.73526773]
12067,67175,[2002.69307091]
12068,41070,[-17121.58673573]
12069,96028,[18186.51621503]
12070,50710,[28010.80266743]
12071,41076,[606.81366376]
12072,87843,[146109.44793758]
12073,24410,[-11273.50947094]
12074,20486,[82311.68446478]
12075,43820,[20458.98028352]
12076,36040,[-108130.01205934]
12077,22031,[28735.20637128]
12078,36882,[5871.0840789]
12079,51859,[-30607.55993152]
12080,82103,[-592422.36922824]
12081,37331,[1056363.01438454]
12082,97243,[-9183.38452433]
12083,80233,[4165.68097999]
12084,78751,[-6681.34577314]
12085,82645,[3737226.05498813]
12086,92639,[3881217.80617323]
12087,89547,[-53628.91489963]
12088,97223,[-744064.86426469]
12089,38872,[23069.64608979]
12090,69371,[350428.9023816]
12091,93262,[-1638.8144844]
12092,88244,[8507.27333047]
12093,29105,[-100729.69383099]
12094,50036,[-354007.80306364]
12095,39074,[17176.93715553]
12096,21661,[-23010.92947785]
12097,75196,[4081.1294036]
12098,21055,[-9234.61165987]
12099,81546,[12618.31735494]
12100,98516,[43789.32763958]
12101,62262,[20306.96922889]
12102,58950,[-37503.60671598]
12103,76419,[7765686.48905851]
12104,83760,[56528.98007976]
12105,93805,[-568290.75690731]
12106,91184,[-1550551.99799698]
12107,75221,[-61076.46755733]
12108,82889,[5602.93808362]
12109,80271,[347496.91952155]
12110,98829,[27782.0171423]
12111,46669,[516958.55514126]
12112,45597,[-1775.83141093]
12113,65679,[-3681.50350596]
12114,21200,[-20356.35058131]
12115,95137,[281282.17563037]
12116,28617,[3452.22546856]
12117,50326,[-924015.36846809]
12118,71223,[16617.94283783]
12119,71950,[-14938.54678428]
12120,22321,[-1258312.0238825]
12121,34628,[-62455.71910298]
12122,52260,[-104321.40164062]
12123,94975,[-17100.00038119]
12124,85512,[-1432205.68233335]
12125,63356,[16630.39672902]
12126,23714,[-2782.77447776]
12127,60603,[357259.2396883]
12128,23525,[386857.32769616]
12129,53853,[1644652.11370205]
12130,27983,[-3203.72200386]
12131,99652,[135931.86008946]
12132,87774,[431624.61003343]
12133,90897,[94840.96541207]
12134,82659,[14232.62339234]
12135,46653,[-9952.31252699]
12136,68390,[18806.2115437]
12137,50745,[-14971.62326796]
12138,43388,[-8685.83464121]
