,Ids,Prediction
9449,26917,[67.36755274]
9450,41675,[109.14047384]
9451,91490,[0.70549205]
9452,89565,[-526.58631548]
9453,94035,[223.73568741]
9454,75490,[-76.03702897]
9455,68498,[23.96527326]
9456,71581,[-113.35896505]
9457,49283,[63.40447521]
9458,43125,[223.50916436]
9459,69555,[265.86040594]
9460,78133,[65.14952501]
9461,98587,[-476.62016093]
9462,34667,[-223.82127636]
9463,67959,[-18.39722622]
9464,20942,[248.54302017]
9465,43644,[97.5850056]
9466,34977,[-22.9118788]
9467,57198,[214.12147002]
9468,65145,[-261.57268781]
9469,46707,[225.34648212]
9470,25738,[-126.50810309]
9471,47176,[206.38537416]
9472,65650,[177.92020284]
9473,80727,[242.7458121]
9474,54217,[-178.92885295]
9475,20189,[-61.35728708]
9476,44309,[-176.73599165]
9477,99333,[-77.30822565]
9478,76580,[-73.94013958]
9479,33372,[-75.4519473]
9480,76753,[228.45403752]
9481,74237,[-78.36048721]
9482,96582,[80.87449315]
9483,74055,[-127.94158386]
9484,80695,[-98.8927476]
9485,24046,[298.72000772]
9486,83911,[199.2203544]
9487,81801,[-122.68645855]
9488,27442,[196.73740839]
9489,31347,[-7.04729508]
9490,61849,[-156.20941452]
9491,94283,[-134.13844453]
9492,32949,[126.6139045]
9493,65199,[205.64315628]
9494,77635,[-158.44032099]
9495,58680,[-2.7699795]
9496,59130,[140.59516393]
9497,65555,[280.48984773]
9498,30020,[533.27630729]
9499,68866,[-54.00055616]
9500,30753,[6.50292782]
9501,23725,[-59.38512793]
9502,71933,[-85.92287557]
9503,21423,[201.34645451]
9504,48239,[-68.66121982]
9505,25701,[-103.63156739]
9506,28432,[-36.39824081]
9507,43972,[-170.05630568]
9508,74687,[-132.11779969]
9509,35242,[-4.42132273]
9510,57597,[104.85555592]
9511,63263,[-235.65084419]
9512,44719,[-29.96795164]
9513,82860,[109.60015028]
9514,62788,[83.8300494]
9515,91390,[-4.03213466]
9516,99809,[5.91952838]
9517,21251,[184.44719687]
9518,42370,[-232.12389498]
9519,40761,[-287.53660706]
9520,31319,[-18.23618389]
9521,88581,[258.59182159]
9522,22365,[-423.05408456]
9523,32117,[-70.15959595]
9524,52943,[-346.04440696]
9525,91913,[47.83096014]
9526,88755,[-49.016597]
9527,51857,[197.10643592]
9528,26462,[3.1774542]
9529,66793,[-230.11890051]
9530,43292,[-127.24491223]
9531,95452,[232.62051423]
9532,89524,[-219.73702203]
9533,82710,[-39.79129114]
9534,24466,[92.55535852]
9535,59005,[204.93954207]
9536,34769,[5.97842235]
9537,96590,[192.63389741]
9538,51151,[151.89979569]
9539,94324,[182.46695723]
9540,21073,[20.03831236]
9541,42770,[138.18415331]
9542,53561,[116.43285133]
9543,46713,[519.63596045]
9544,56675,[604.83174311]
9545,69301,[183.70181439]
9546,83261,[-157.05675248]
9547,40716,[-320.68833873]
9548,79994,[-476.13323656]
9549,54657,[-106.2012049]
9550,31558,[122.51065915]
9551,97154,[215.53231081]
9552,24607,[-310.79363521]
9553,61867,[110.98505593]
9554,30451,[37.01582527]
9555,64295,[-52.46958329]
9556,66192,[91.19239638]
9557,61017,[-237.97604467]
9558,89477,[-449.9378621]
9559,71556,[-400.56196462]
9560,71590,[43.34426753]
9561,70126,[-40.01108884]
9562,23203,[141.8190718]
9563,62556,[-10.80630602]
9564,62185,[2.34460162]
9565,37416,[5.59654914]
9566,20467,[119.24294028]
9567,85554,[115.66605676]
9568,71150,[-343.73095797]
9569,27810,[69.84969238]
9570,21349,[-49.9213801]
9571,92555,[-234.52113076]
9572,70159,[-153.34837909]
9573,96183,[213.60504474]
9574,72117,[163.26821351]
9575,42360,[256.92369264]
9576,65158,[186.57499796]
9577,27418,[-116.42927064]
9578,91254,[-113.55179469]
9579,58749,[-98.99741777]
9580,55188,[317.41781806]
9581,62681,[85.00561257]
9582,99625,[-60.80148307]
9583,69744,[-522.80319204]
9584,27494,[294.2990767]
9585,54060,[-300.3542107]
9586,43126,[-50.77223861]
9587,54672,[-136.32437461]
9588,54596,[116.69164795]
9589,35510,[-168.43990158]
9590,71814,[15.86436296]
9591,56206,[-283.1930659]
9592,55779,[-208.10495693]
9593,41024,[172.73078898]
9594,41950,[240.45451292]
9595,96792,[165.38913149]
9596,82864,[-18.92743006]
9597,83509,[170.56574815]
9598,74678,[345.69025056]
9599,73908,[14.60245584]
9600,23142,[126.66961252]
9601,32269,[59.84072952]
9602,25443,[-302.35155869]
9603,29763,[336.83307783]
9604,39360,[-99.15401987]
9605,32300,[-328.13673722]
9606,91878,[-117.48872136]
9607,38586,[8.6031001]
9608,35960,[-180.69869078]
9609,27754,[291.94899319]
9610,85323,[-52.31210823]
9611,83959,[454.21074844]
9612,31329,[48.94638144]
9613,91814,[-69.00158763]
9614,96488,[-68.60944782]
9615,57988,[422.11063055]
9616,66296,[79.692231]
9617,20616,[-250.58167604]
9618,58672,[-105.89941813]
9619,47139,[-11.39575086]
9620,81485,[-329.21358342]
9621,20102,[-206.66999702]
9622,24744,[14.80069331]
9623,55691,[-96.18581691]
9624,40969,[271.97209606]
9625,50230,[90.72546211]
9626,70924,[191.98471617]
9627,25614,[27.60025024]
9628,83831,[7.66166088]
9629,84901,[-97.13837406]
9630,86088,[5.12531136]
9631,48258,[-132.95035095]
9632,67017,[68.55829489]
9633,21323,[52.37210662]
9634,28971,[-15.48442319]
9635,73378,[-7.34220797]
9636,48800,[-269.2387137]
9637,23468,[292.37957799]
9638,45648,[-145.28634775]
9639,44677,[250.37668951]
9640,78404,[-10.19876896]
9641,26003,[94.08751225]
9642,82276,[236.4064605]
9643,50400,[74.35755726]
9644,94156,[-260.90289383]
9645,23980,[108.33648402]
9646,23539,[-18.22728564]
9647,70269,[-92.07406866]
9648,37133,[-186.47628387]
9649,31722,[-251.66655355]
9650,66650,[-6.56952056]
9651,58483,[207.02190442]
9652,91422,[265.58171512]
9653,67945,[149.83458684]
9654,85440,[51.85433482]
9655,57744,[270.06739719]
9656,75281,[159.59791878]
9657,81131,[-104.73181458]
9658,95021,[27.93941324]
9659,91993,[-112.19928146]
9660,98502,[-220.79890561]
9661,44016,[-56.78309335]
9662,67992,[-25.80629835]
9663,66906,[-253.62393091]
9664,56596,[-333.44214201]
9665,48121,[380.94758891]
9666,69577,[-242.27624507]
9667,55599,[-250.30120199]
9668,85459,[285.33394779]
9669,38056,[-176.44115117]
9670,30448,[140.44150157]
9671,39991,[-114.44225518]
9672,87155,[-38.49636493]
9673,29583,[-187.51633582]
9674,72237,[-38.51734065]
9675,97541,[-26.22371193]
9676,85663,[-327.40568382]
9677,84921,[-50.57396744]
9678,63802,[39.46398214]
9679,51102,[-76.17856536]
9680,76026,[-296.83104838]
9681,33968,[-327.33114794]
9682,48240,[-62.45650189]
9683,43674,[299.42564275]
9684,70977,[20.77143826]
9685,47358,[-37.85726398]
9686,46334,[-403.41094965]
9687,49142,[-472.64763129]
9688,86886,[-75.79008615]
9689,47718,[1.05211085]
9690,82385,[261.19271628]
9691,77433,[-356.90301226]
9692,53655,[72.1894202]
9693,75104,[-91.24673029]
9694,50916,[-100.01868627]
9695,44626,[123.28058165]
9696,99249,[115.1681851]
9697,54814,[62.65534561]
9698,66037,[399.340209]
9699,47933,[187.66409647]
9700,86874,[-535.37591005]
9701,72947,[-179.44478895]
9702,36962,[58.59241675]
9703,90971,[-162.82637687]
9704,41852,[309.42796657]
9705,56917,[-58.81768295]
9706,51825,[83.81817716]
9707,99290,[244.13167416]
9708,36446,[-14.28675728]
9709,67626,[108.97208817]
9710,22016,[-32.56105406]
9711,23039,[191.80455051]
9712,94647,[-170.54455003]
9713,45267,[-1.3208722]
9714,67856,[260.72478676]
9715,45645,[53.53094254]
9716,90592,[-506.29898092]
9717,36874,[-194.85064221]
9718,40529,[77.25347247]
9719,49945,[-27.58652882]
9720,78293,[387.92168915]
9721,98934,[405.99907955]
9722,21125,[153.78763757]
9723,41006,[-70.378717]
9724,47436,[-1.09304166]
9725,33934,[-92.7088032]
9726,81414,[31.79606268]
9727,34711,[184.56769895]
9728,96211,[292.02091223]
9729,32532,[-176.11605481]
9730,33945,[-37.17563883]
9731,56876,[-339.55042055]
9732,70050,[-109.13976208]
9733,75237,[75.99918894]
9734,44680,[277.26660854]
9735,26221,[-70.35783088]
9736,20475,[-52.20212155]
9737,25124,[-87.83185104]
9738,63806,[553.21551789]
9739,81671,[-15.90519314]
9740,93483,[-89.44002435]
9741,59615,[151.70176247]
9742,21951,[-182.34897654]
9743,24248,[184.44842697]
9744,66417,[107.66235908]
9745,23728,[35.19880451]
9746,70453,[99.07734165]
9747,32859,[-161.95196938]
9748,36594,[-216.17553863]
9749,97855,[-140.94018455]
9750,28785,[75.6320579]
9751,79119,[-321.85640121]
9752,73046,[55.2586979]
9753,89167,[36.97907559]
9754,78055,[365.87457242]
9755,50610,[44.80759446]
9756,53614,[-72.71830891]
9757,58908,[119.20649313]
9758,73680,[114.02263269]
9759,50053,[217.91270785]
9760,49800,[168.11166015]
9761,93338,[207.89578542]
9762,84812,[-402.0550147]
9763,54627,[198.33706298]
9764,67206,[-111.77232929]
9765,52737,[78.14192721]
9766,84856,[-363.9189492]
9767,96445,[73.37538483]
9768,37737,[56.7758826]
9769,24357,[346.67312538]
9770,60325,[-112.01854542]
9771,77399,[-139.24165561]
9772,69705,[-287.33518289]
9773,39193,[24.02938014]
9774,55736,[-227.28916726]
9775,78319,[-30.27916004]
9776,76454,[41.56524229]
9777,58800,[-421.22766299]
9778,35898,[98.27410676]
9779,65993,[-243.77655072]
9780,83470,[-338.37769237]
9781,98974,[107.49035604]
9782,68413,[-43.34748788]
9783,48874,[-198.70383498]
9784,86434,[-141.34517754]
9785,38687,[-267.80163745]
9786,26371,[-2.28551362]
9787,94774,[220.05756853]
9788,88648,[-69.81564486]
9789,31060,[-252.59550046]
9790,57582,[192.40629725]
9791,93122,[-123.29483571]
9792,31018,[69.02294093]
9793,72494,[160.23559478]
9794,63463,[-370.09927824]
9795,81117,[40.58796537]
9796,25090,[177.50721279]
9797,69396,[-325.85254582]
9798,63150,[15.1758197]
9799,58586,[211.67666987]
9800,80720,[163.62206013]
9801,74981,[102.92030033]
9802,97211,[-135.93088499]
9803,94224,[-296.58629189]
9804,75386,[102.59964412]
9805,54135,[69.71799316]
9806,33620,[469.22605547]
9807,56226,[103.30736732]
9808,21843,[300.95760073]
9809,69249,[-158.22294042]
9810,78150,[319.34214964]
9811,21528,[-200.04630172]
9812,93192,[279.2291506]
9813,50141,[-470.71691981]
9814,26986,[136.67788594]
9815,45959,[-28.43605972]
9816,83120,[345.49988601]
9817,99525,[-40.25614666]
9818,26427,[355.37227152]
9819,65345,[42.24499183]
9820,71946,[194.78555665]
9821,94935,[-50.04048243]
9822,67358,[88.23007756]
9823,21650,[-201.92008161]
9824,68793,[-257.80593663]
9825,26405,[126.60663606]
9826,74353,[366.34384864]
9827,79268,[178.85001022]
9828,71327,[-329.95653528]
9829,70078,[-440.42040505]
9830,94198,[330.88727325]
9831,45685,[545.83026003]
9832,21814,[-175.77876985]
9833,43057,[318.18252156]
9834,22462,[-266.80084755]
9835,79689,[-55.31580712]
9836,59920,[374.96298312]
9837,36163,[-463.14365852]
9838,96308,[442.83111221]
9839,64875,[-329.93008984]
9840,79286,[-211.73682606]
9841,82958,[325.11556639]
9842,55931,[-28.12710571]
9843,64288,[330.1614931]
9844,39150,[401.36211179]
9845,20129,[-24.45448697]
9846,62981,[299.67979439]
9847,46968,[-394.79553152]
9848,22042,[121.85611692]
9849,81263,[-18.68418872]
9850,96338,[-201.78936997]
9851,60037,[66.72003245]
9852,80743,[380.55682313]
9853,92601,[-313.1270523]
9854,61776,[-16.94409749]
9855,76294,[-558.53475205]
9856,43079,[-111.04633553]
9857,29899,[-100.56143176]
9858,84886,[-147.90562934]
9859,46767,[369.32896329]
9860,96068,[-314.24194763]
9861,67127,[63.86541495]
9862,36444,[179.68020962]
9863,94303,[-487.12421333]
9864,23399,[140.45927107]
9865,28068,[124.32989391]
9866,55974,[131.27712717]
9867,64232,[507.10537497]
9868,38650,[136.41585061]
9869,43523,[193.40965344]
9870,50660,[26.41535924]
9871,87575,[-349.20369034]
9872,42197,[407.83743908]
9873,55819,[108.01324675]
9874,84452,[77.57782743]
9875,33753,[2.24686942]
9876,94884,[261.21157238]
9877,63834,[-603.24551745]
9878,79113,[121.49338091]
9879,51639,[-185.75811071]
9880,40534,[257.9236518]
9881,20566,[24.10731623]
9882,34920,[107.73218701]
9883,80416,[55.32343822]
9884,58278,[225.00344046]
9885,71418,[317.21994079]
9886,43517,[19.53906342]
9887,89532,[238.0972229]
9888,47645,[-69.71068006]
9889,22104,[-97.87769662]
9890,63277,[-266.07040584]
9891,32581,[209.58983719]
9892,63158,[-313.68458243]
9893,66816,[-129.9503915]
9894,76150,[-311.45382336]
9895,61705,[-87.70884597]
9896,28503,[-157.71204617]
9897,75132,[222.79053059]
9898,60288,[24.40432946]
9899,38856,[80.66475033]
9900,61925,[-164.73192222]
9901,33030,[-250.33624307]
9902,47044,[157.63541572]
9903,97416,[63.85447141]
9904,38955,[357.36700489]
9905,55096,[-459.79164412]
9906,63504,[393.34315664]
9907,66632,[-104.32436247]
9908,43787,[-187.83405824]
9909,42416,[-231.40725057]
9910,95539,[3.17454146]
9911,34694,[371.94024115]
9912,90957,[-347.91310262]
9913,68226,[475.8519802]
9914,47242,[-2.42112137]
9915,24030,[210.19676342]
9916,93529,[-21.39556761]
9917,47430,[297.13260688]
9918,25270,[337.33281385]
9919,94795,[218.00412602]
9920,43051,[-45.0497215]
9921,55414,[-232.02992156]
9922,48933,[-2.46504482]
9923,23864,[236.66174629]
9924,40000,[-296.6637954]
9925,58923,[-177.00822423]
9926,86563,[97.9981235]
9927,35768,[149.97003353]
9928,99666,[-56.01998131]
9929,83063,[52.01348816]
9930,88773,[102.83937844]
9931,37124,[-29.31010844]
9932,62597,[-359.77146188]
9933,98977,[57.57936169]
9934,93477,[-39.04944281]
9935,41364,[63.1192815]
9936,78684,[-184.81926696]
9937,72138,[-245.26092868]
9938,40461,[301.64051736]
9939,33200,[173.97746532]
9940,32416,[77.00413477]
9941,86124,[130.35390777]
9942,91537,[69.04217878]
9943,70716,[-84.46585468]
9944,91695,[-296.90660521]
9945,27447,[-345.00607608]
9946,43988,[-119.7814104]
9947,30835,[-168.72567808]
9948,98681,[221.21731802]
9949,30142,[-44.29098556]
9950,26162,[90.46299469]
9951,71665,[49.86457843]
9952,72153,[96.05595504]
9953,41588,[-163.78827365]
9954,49369,[-111.23231732]
9955,42311,[64.6860268]
9956,40111,[127.44267954]
9957,28600,[300.69224343]
9958,64406,[-239.7202573]
9959,70682,[-75.17586892]
9960,58945,[-102.95571994]
9961,25028,[102.43155966]
9962,85478,[60.95943565]
9963,67570,[188.63993657]
9964,85696,[-179.7187415]
9965,63793,[370.49863814]
9966,28187,[-158.25280546]
9967,60032,[551.65674725]
9968,96496,[-108.44345431]
9969,71296,[-21.26587822]
9970,50276,[-311.8633566]
9971,82726,[335.80975776]
9972,81729,[-601.01172675]
9973,52771,[-98.36385711]
9974,73168,[153.16329441]
9975,72631,[-251.59302809]
9976,94264,[25.90843489]
9977,31739,[-175.89196833]
9978,84108,[-732.40509177]
9979,74642,[8.2729781]
9980,24776,[-348.07056731]
9981,44916,[-26.85198341]
9982,50483,[-62.249314]
9983,54838,[-35.94730384]
9984,20667,[-162.72007392]
9985,96625,[-87.87809794]
9986,66527,[-277.36070501]
9987,66566,[-35.13934543]
9988,51813,[-29.60278802]
9989,73770,[415.36477513]
9990,63191,[38.70320634]
9991,25175,[97.51194456]
9992,75948,[518.14543601]
9993,92299,[75.66480772]
9994,49160,[-389.62570997]
9995,36113,[-152.50329384]
9996,27186,[-229.50885729]
9997,34874,[-139.53417923]
9998,78610,[-120.47602638]
9999,45810,[-202.18596606]
10000,40862,[-39.21372008]
10001,61652,[-170.34446258]
10002,74467,[-17.29800357]
10003,76168,[-213.7131801]
10004,93285,[36.84239563]
10005,68192,[-66.36565914]
10006,60939,[150.75440638]
10007,27374,[179.06016176]
10008,61622,[104.77877206]
10009,64693,[295.57740632]
10010,69572,[-387.910804]
10011,69668,[47.45104837]
10012,80245,[-399.02218858]
10013,66009,[46.21911041]
10014,26356,[491.26627653]
10015,56429,[-160.52884192]
10016,38491,[108.4033408]
10017,77457,[94.19525243]
10018,64460,[-259.51557173]
10019,94254,[235.69424175]
10020,75122,[-341.57326278]
10021,61360,[328.5114569]
10022,55384,[229.33463007]
10023,28322,[89.32328297]
10024,88550,[-33.82430324]
10025,23012,[-240.65681001]
10026,81472,[482.03191399]
10027,35747,[-228.1226351]
10028,26618,[-139.36306856]
10029,77949,[-331.18816035]
10030,58905,[208.13514941]
10031,96662,[-29.05234362]
10032,74174,[-208.16199628]
10033,99381,[293.8322755]
10034,23117,[-136.95545334]
10035,68032,[54.36624705]
10036,63115,[-19.71834681]
10037,30192,[-243.96192658]
10038,95278,[-206.06510033]
10039,94388,[173.03345427]
10040,48001,[-138.77574898]
10041,49734,[-116.00879383]
10042,67191,[-166.71990135]
10043,45705,[-158.66925476]
10044,94124,[-228.31644115]
10045,61825,[228.12890546]
10046,80835,[93.47859649]
10047,50038,[-187.22442255]
10048,80561,[-234.36580136]
10049,62100,[260.55441083]
10050,21168,[-262.2908203]
10051,90806,[19.20339524]
10052,79472,[162.55834455]
10053,43321,[163.41101577]
10054,65229,[-383.09971154]
10055,84594,[35.41645846]
10056,66775,[171.36000893]
10057,87406,[-85.05822929]
10058,34309,[323.91608997]
10059,93550,[127.02533621]
10060,38692,[-122.2536934]
10061,27752,[-268.89253374]
10062,28582,[107.72784167]
10063,51932,[-77.00033846]
10064,97189,[117.43499296]
10065,46421,[-16.78398136]
10066,30688,[-141.84193719]
10067,26831,[184.52932071]
10068,68927,[302.82296006]
10069,52251,[204.00273848]
10070,62133,[-218.88523368]
10071,29820,[134.14557845]
10072,57094,[-83.32911945]
10073,82202,[-9.82564444]
10074,49390,[518.77020461]
10075,89066,[4.13022636]
10076,91857,[410.74208291]
10077,24778,[-301.4364166]
10078,44915,[214.57912135]
10079,47480,[-83.10021535]
10080,70645,[401.51367027]
10081,78461,[230.71492572]
10082,67554,[109.58617217]
10083,41459,[-265.34439609]
10084,83461,[-204.30605656]
10085,86864,[74.62050122]
10086,66873,[448.29145882]
10087,43022,[-30.35764679]
10088,50225,[247.29311513]
10089,59330,[275.16967118]
10090,57341,[-83.87720273]
10091,83788,[-291.97572314]
10092,86249,[569.805084]
10093,23497,[2.91642821]
10094,46467,[-62.29529659]
10095,90223,[117.98582027]
10096,24141,[335.35496248]
10097,99502,[-463.36583735]
10098,41407,[48.99758278]
10099,43549,[19.47182747]
10100,31951,[181.87490135]
10101,36207,[-271.9609938]
10102,61341,[326.08937368]
10103,84487,[173.69426325]
10104,56184,[-134.73898328]
10105,57041,[-233.13212619]
10106,70607,[-278.55555056]
10107,66641,[64.50287892]
10108,35870,[-295.89974553]
10109,36135,[115.74850764]
10110,57725,[146.74977021]
10111,30843,[12.01813113]
10112,49281,[577.37557651]
10113,71794,[-52.64045182]
10114,49203,[67.78982587]
10115,99122,[-259.54186062]
10116,22538,[-287.35207696]
10117,49050,[-5.02044826]
10118,70419,[-364.7894482]
10119,90992,[-174.5028025]
10120,50243,[-306.56415938]
10121,77954,[78.8361996]
10122,94071,[-32.61748411]
10123,36309,[252.59606174]
10124,21908,[54.86953555]
10125,30040,[80.76552336]
10126,81081,[114.67064643]
10127,92699,[-111.76501101]
10128,20680,[-364.50558119]
10129,20429,[-22.84036174]
10130,21901,[-13.18430105]
10131,70933,[-333.82389355]
10132,49156,[-27.24907954]
10133,25342,[319.22535275]
10134,85916,[-169.99163045]
10135,39431,[107.85049886]
10136,84057,[51.04488368]
10137,72911,[-256.15512319]
10138,50435,[-90.39205813]
10139,47051,[0.97629444]
10140,50611,[184.29225435]
10141,57001,[-24.44659459]
10142,58228,[466.40264378]
10143,96980,[-34.45011643]
10144,56591,[-257.35451036]
10145,59651,[230.30193291]
10146,58924,[189.53244801]
10147,56530,[76.42454283]
10148,65933,[171.48340863]
10149,72182,[458.38019157]
10150,50812,[-154.97808785]
10151,69120,[-172.96962705]
10152,97667,[-29.47138108]
10153,71322,[-80.33690393]
10154,94657,[-62.93791498]
10155,23162,[294.49310654]
10156,98748,[-93.09898363]
10157,53936,[-189.07772581]
10158,73549,[89.01061126]
10159,55735,[-133.28823444]
10160,93597,[-27.28820504]
10161,77898,[-106.10633238]
10162,99865,[-77.16554088]
10163,41782,[47.25464516]
10164,70551,[309.81677343]
10165,99831,[53.25603107]
10166,36505,[506.77828325]
10167,76794,[-179.19336327]
10168,41432,[211.31133339]
10169,67826,[201.70781806]
10170,51662,[104.23026709]
10171,71514,[-175.50152322]
10172,56808,[25.6641749]
10173,65134,[-82.5364177]
10174,57728,[394.15263036]
10175,62212,[245.88707296]
10176,68380,[153.65550326]
10177,86336,[-55.10968278]
10178,27865,[-255.08904919]
10179,54371,[-39.71496837]
10180,52130,[181.25465941]
10181,32238,[254.07107476]
10182,44355,[-243.60619205]
10183,77239,[-263.07243874]
10184,36849,[222.24928413]
10185,96992,[104.96004878]
10186,26046,[-346.59817348]
10187,46894,[387.69190353]
10188,66066,[-142.60175243]
10189,29685,[226.93588952]
10190,75398,[192.45367294]
10191,47194,[-19.60501828]
10192,32666,[454.10555585]
10193,53383,[282.91259639]
10194,44174,[-19.89830767]
10195,65437,[214.81486667]
10196,67555,[50.71359619]
10197,66067,[178.7879351]
10198,77981,[10.45609588]
10199,52851,[-55.23449762]
10200,28856,[-444.42910502]
10201,85890,[-17.94817889]
10202,67851,[5.14628007]
10203,31588,[-126.47065741]
10204,91434,[255.02509373]
10205,80334,[-500.58178337]
10206,85214,[-327.87964628]
